01/19/2009 19:07;Product1;1269;Diners;Harriet;Fort Oglethorpe;GA;United States;01/19/2009 16:52;01/21/2009 17:02
01/18/2009 06:27 ;Product1;1115;Mastercard;Janine;Corbin City;NJ;United States;10/27/2005 19:22;01/21/2009 17:10
01/20/2009 11:58;Product1;1197;Mastercard;Debora;Lakeside;CA;United States;11/01/2008 23:14;01/21/2009 17:25
01/20/2009 16:32;Product1;1346;Visa;Vishpala;Margate;FL;United States;01/02/2008 09:52;01/21/2009 19:05
01/01/2009 07:09;Product1;1146;Amex;Emer;South Palm Beach;FL;United States;02/28/2005 05:40 ;01/21/2009 19:14
01/21/2009 14:55;Product1;1265;Diners;john;New York;NY;United States;01/21/2009 10:23;01/21/2009 20:34
01/07/2009 22:29;Product1;1382;Mastercard;lailani;Anchorage;AK;United States;01/07/2009 13:23;01/21/2009 22:30
01/11/2009 22:22;Product2;1800;Visa;STEPHANIE;Mona Vale;New South Wales;Australia;12/30/2008 17:48;01/21/2009 22:33
01/21/2009 14:25;Product1;1371;Visa;Tricia;Castricum;Noord-Holland;Netherlands;12/28/2007 15:28;01/22/2009 00:38 
01/18/2009 16:50;Product1;1213;Visa;Celina;North Brunswick;NJ;United States;01/18/2009 16:25;01/22/2009 01:17 
01/21/2009 12:08;Product2;1705;Visa;Rosemary;Jacksonville;FL;United States;01/21/2009 11:39;01/22/2009 06:13 
01/22/2009 06:41 ;Product1;1360;Visa;Patrick;Baytown;TX;United States;01/22/2009 04:32 ;01/22/2009 06:54 
01/12/2009 09:23;Product1;1180;Mastercard;Jacob;Winter Haven;FL;United States;01/10/2009 14:55;01/22/2009 07:59 
01/22/2009 08:23 ;Product1;1169;Visa;elisabeth;Gonzaga Univ;WA;United States;01/22/2009 07:55 ;01/22/2009 08:14 
01/03/2009 06:41;Product2;1882;Visa;ayelet;Malmo;Skane;Sweden;08/07/2008 09:24;01/22/2009 11:24
01/01/2009 12:20;Product2;1520;Visa;seemab;San Pawl tat-Targa;;Malta;09/17/2005 03:32 ;01/22/2009 12:00
01/04/2009 22:00;Product2;1693;Amex;Lucien;Wiesbaden;Hessen;Germany;01/04/2009 11:32;01/22/2009 12:21
01/21/2009 02:15 ;Product1;1231;Visa;Kevin;London;England;United Kingdom;01/08/2009 02:50;01/22/2009 13:46
01/01/2009 14:22;Product1;1364;Mastercard;Liban;Stavanger;Rogaland;Norway;06/19/2008 10:48;01/22/2009 14:38
01/16/2009 01:07 ;Product2;1799;Diners;Lesley;Cork;Cork;Ireland;01/14/2009 04:10 ;01/22/2009 15:06
01/20/2009 08:51 ;Product1;1101;Visa;Marie;Winchester;MA;United States;07/23/2008 14:59;01/22/2009 18:08
01/04/2009 09:02;Product1;1302;Visa;Charlene;Calgary;Alberta;Canada;12/13/2008 19:20;01/22/2009 19:27
01/06/2009 08:34;Product1;1381;Visa;Orit;Dallas;TX;United States;01/05/2009 15:00;01/22/2009 21:41
01/08/2009 04:16;Product1;1150;Visa;Alan;Malahide;Dublin;Ireland;04/18/2006 13:26;01/23/2009 02:21 
01/23/2009 03:33 ;Product2;1510;Mastercard;Anja Langer;Saint Paul;MN;United States;01/23/2009 03:00 ;01/23/2009 03:00 
01/06/2009 04:18;Product1;1118;Visa;Lina;Edinburgh;Scotland;United Kingdom;01/06/2009 03:38;01/23/2009 03:22 
01/23/2009 03:30 ;Product1;1185;Amex;Larry;Naarden;Noord-Holland;Netherlands;01/23/2009 03:27 ;01/23/2009 03:40 
01/10/2009 04:04;Product1;1335;Visa;Jessica;Oldenburg;Lower Saxony;Germany;12/20/2008 08:41 ;01/23/2009 05:28 
01/05/2009 02:57;Product3;3343;Visa;Marion;Rennes;Brittany;France;12/29/2008 03:16 ;01/23/2009 07:29 
01/21/2009 14:15;Product1;1288;Amex;Eric;Ely;NV;United States;01/21/2009 13:56;01/23/2009 10:35
01/21/2009 06:39 ;Product1;1262;Amex;Miriane;Norfolk;VA;United States;07/30/2007 21:10;01/23/2009 12:48
01/19/2009 08:14 ;Product1;1177;Visa;Jeff;Houston;TX;United States;01/04/2009 12:39;01/23/2009 12:52
01/23/2009 08:00 ;Product1;1309;Diners;christina;Chepel;Budapest;Hungary;01/22/2009 09:55 ;01/23/2009 12:59
01/22/2009 23:35;Product1;1391;Mastercard;Shannon;Buffalo Grove;IL;United States;01/22/2009 23:23;01/23/2009 22:05
01/14/2009 03:09 ;Product1;1355;Mastercard;Angela;Newburgh;Scotland;United Kingdom;04/25/2007 05:08 ;01/24/2009 02:12 
01/16/2009 01:51 ;Product1;1307;Visa;Angela;Vienna;Vienna;Austria;01/16/2009 01:38 ;01/24/2009 05:39 
01/01/2009 06:29;Product1;1258;Mastercard;Elaine;Vicenza;Veneto;Italy;08/03/2007 02:48;01/24/2009 05:51 
01/21/2009 07:59 ;Product1;1284;Visa;Helen;Mechanics Grove;PA;United States;04/07/2008 17:15;01/24/2009 06:01 
01/23/2009 07:37 ;Product2;1984;Amex;Fatisha;Miami;FL;United States;01/23/2009 06:32 ;01/24/2009 06:54 
01/18/2009 14:39;Product1;1254;Visa;Nina;Silver Spring;MD;United States;01/05/2009 15:43;01/24/2009 07:31 
01/24/2009 09:01 ;Product2;1709;Visa;Barbara;Kirriemuir;Scotland;United Kingdom;01/24/2009 08:02 ;01/24/2009 08:02 
01/15/2009 01:41 ;Product1;1185;Diners;Karen;Roquefort;Provence-Alpes-Cote d'Azur;France;01/14/2009 04:13 ;01/24/2009 08:36 
01/17/2009 07:23 ;Product1;1247;Visa;Georgina;Portland;OR;United States;11/28/2007 10:05;01/24/2009 08:54 
01/23/2009 11:37;Product1;1227;Diners;Kellie;Staten Island;NY;United States;01/23/2009 10:42;01/24/2009 08:59 
01/19/2009 15:02;Product1;1205;Mastercard;Terry;San Antonio;TX;United States;01/19/2009 14:43;01/24/2009 10:26
01/11/2009 07:10;Product2;1611;Visa;LAURIE;Guildford;England;United Kingdom;03/07/2006 05:47;01/24/2009 14:54
01/10/2009 03:28;Product1;1387;Visa;frauke;Horten;Vestfold;Norway;11/24/2008 15:50;01/24/2009 15:10
01/07/2009 19:03;Product2;1581;Mastercard;Cindy;Englewood;CO;United States;12/17/2007 19:55;01/24/2009 19:19
01/17/2009 14:02;Product1;1119;Visa;Simone;San Antonio;TX;United States;12/07/2005 19:48;01/24/2009 21:29
01/25/2009 00:09 ;Product1;1392;Visa;Hilde;Princeville;HI;United States;06/20/2008 22:08;01/25/2009 00:12 
01/09/2009 14:27;Product1;1285;Visa;Leah;Castleknock;Dublin;Ireland;06/14/2007 13:14;01/25/2009 00:57 
01/09/2009 14:32;Product1;1182;Visa;Laine;Castleknock;Dublin;Ireland;06/14/2007 13:14;01/25/2009 00:57 
01/11/2009 15:59;Product1;1330;Visa;kirsten;Bishops Stortford;England;United Kingdom;01/17/2006 08:51 ;01/25/2009 03:03 
01/06/2009 14:38;Product2;1979;Mastercard;Elizabeth;Den Haag;Zuid-Holland;Netherlands;05/14/2007 12:48;01/25/2009 03:13 
01/06/2009 09:52;Product1;1281;Mastercard;Anna;Lafayette;CA;United States;01/03/2009 15:01;01/25/2009 10:19
01/01/2009 09:21;Product1;1169;Diners;Babs;Blackpool;England;United Kingdom;01/01/2009 08:05;01/25/2009 10:52
01/03/2009 07:58;Product1;1251;Mastercard;Gerlinde;Hellerup;Kobenhavn;Denmark;01/02/2009 12:27;01/25/2009 11:13
01/11/2009 11:36;Product1;1126;Mastercard;Hollyn;London;England;United Kingdom;10/14/2008 14:23;01/25/2009 11:16
01/13/2009 14:53;Product1;1374;Visa;leiser;N Java;NY;United States;01/13/2009 13:22;01/25/2009 11:33
01/01/2009 10:06;Product2;1760;Mastercard;Irene;Munich;Bayern;Germany;01/01/2009 09:13;01/25/2009 11:37
01/16/2009 05:07 ;Product1;1198;Amex;Lisa;Brulon;Pays de la Loire;France;08/06/2007 07:48;01/25/2009 11:42
01/06/2009 16:37;Product1;1317;Visa;Ann;Austin;TX;United States;12/28/2008 12:31;01/25/2009 12:17
01/18/2009 17:21;Product1;1179;Mastercard;Nichol Jane;Midland Park;NJ;United States;01/11/2009 20:59;01/25/2009 14:00
01/13/2009 15:18;Product1;1283;Amex;Beatriz;Centerport;NY;United States;01/13/2009 14:46;01/25/2009 14:01
01/24/2009 08:21 ;Product1;1132;Mastercard;corina;Neustift am Walde;Vienna;Austria;07/19/2005 12:42;01/25/2009 14:22
01/24/2009 08:25 ;Product1;1178;Mastercard;manon;Neustift am Walde;Vienna;Austria;07/19/2005 12:42;01/25/2009 14:22
01/18/2009 13:06;Product1;1122;Diners;Isabelle;Shorewood;MN;United States;01/18/2009 08:44 ;01/25/2009 14:49
01/22/2009 18:44;Product1;1152;Visa;Lynne;Southlake;TX;United States;01/22/2009 17:24;01/25/2009 15:02
01/08/2009 08:58;Product1;1296;Mastercard;Doug;Huntington;NY;United States;01/08/2009 08:22;01/25/2009 17:39
01/04/2009 09:54;Product1;1316;Mastercard;AMY;The Woodlands;TX;United States;12/30/2008 20:41;01/25/2009 18:23
01/13/2009 20:22;Product1;1207;Visa;Kim;Kelowna;British Columbia;Canada;08/02/2008 14:28;01/25/2009 19:25
01/09/2009 10:22;Product1;1376;Mastercard;HELIDA;White House;TN;United States;01/05/2009 14:49;01/25/2009 19:35
01/05/2009 12:28;Product1;1345;Visa;Cameron;Rungsted;Frederiksborg;Denmark;01/05/2009 12:02;01/25/2009 23:22
01/26/2009 03:43 ;Product1;1194;Mastercard;Wendy;Lake Mahopac;NY;United States;01/26/2009 03:10 ;01/26/2009 03:10 
01/26/2009 03:49 ;Product2;1738;Mastercard;Jane;Biot;Provence-Alpes-Cote d'Azur;France;03/01/2008 00:00;01/26/2009 03:18 
01/11/2009 13:16;Product2;1546;Visa;shelby;Plantation;FL;United States;01/11/2009 12:20;01/26/2009 03:42 
01/22/2009 15:32;Product1;1309;Mastercard;Tara;Killiney;Dublin;Ireland;02/27/2007 11:35;01/26/2009 04:32 
01/09/2009 14:25;Product1;1155;Amex;James;Guer;Brittany;France;04/07/2008 00:00;01/26/2009 05:32 
01/21/2009 11:28;Product1;1356;Amex;Heloise;Arlington;VA;United States;09/25/2005 20:26;01/26/2009 06:23 
01/01/2009 14:19;Product1;1216;Mastercard;Gabriel;Three Hills;Alberta;Canada;05/21/2008 11:39;01/26/2009 07:17 
01/26/2009 04:30 ;Product1;1350;Visa;Jodie;Great Falls;Virginia;United States;01/26/2009 00:00 ;01/26/2009 07:48 
01/07/2009 04:45;Product1;1194;Amex;Jeremy;London;England;United Kingdom;01/07/2009 04:30;01/26/2009 08:01 
01/11/2009 12:12;Product1;1201;Visa;Helga;Clontarf;Dublin;Ireland;11/30/2005 12:50;01/26/2009 10:00
01/26/2009 10:24;Product1;1143;Visa;Eleanor;Vancouver;British Columbia;Canada;12/01/2008 18:30;01/26/2009 10:12
01/26/2009 08:58 ;Product1;1202;Diners;Miss;London;England;United Kingdom;01/26/2009 08:46 ;01/26/2009 11:14
01/07/2009 17:51;Product1;1358;Visa;Marie;Dickerson;MD;United States;01/13/2006 09:38 ;01/26/2009 11:35
01/18/2009 20:16;Product1;1317;Mastercard;Lisa;Princeton;NJ;United States;01/18/2009 19:47;01/26/2009 13:07
01/13/2009 09:51 ;Product1;1190;Mastercard;Priska;Calgary;Alberta;Canada;01/04/2009 23:43;01/26/2009 17:24
01/24/2009 18:43;Product1;1256;Visa;Katrine;North Tustin;CA;United States;01/11/2009 13:33;01/26/2009 21:29
01/05/2009 00:46;Product1;1244;Amex;Lisa;Gurgaon;Haryana;India;01/02/2009 03:03;01/27/2009 00:17 
01/09/2009 01:12;Product1;1124;Visa;Sabrina;Rambouillet;Ile-de-France;France;06/18/2008 06:35 ;01/27/2009 02:56 
01/26/2009 06:25 ;Product1;1309;Visa;prof;Gladwyne;PA;United States;01/19/2009 06:38 ;01/27/2009 03:58 
01/21/2009 16:57;Product1;1194;Mastercard;KeithMichelle;Houston;TX;United States;01/21/2009 16:37;01/27/2009 04:43 
01/05/2009 05:33;Product1;1371;Mastercard;Kim;London;England;United Kingdom;12/08/2005 13:22;01/27/2009 04:49 
01/27/2009 05:10 ;Product1;1279;Visa;anissa;Slough;England;United Kingdom;01/15/2009 10:07;01/27/2009 04:51 
01/07/2009 08:00;Product1;1373;Mastercard;john;Glan-Munchweiler;Rhineland-Palatinate;Germany;05/26/2005 07:00 ;01/27/2009 06:30 
01/20/2009 07:08 ;Product2;1861;Visa;Miye;Downingtown;PA;United States;01/19/2009 08:06 ;01/27/2009 06:38 
01/27/2009 02:26 ;Product1;1399;Diners;Heidi;MT Pleasant;TX;United States;01/27/2009 02:16 ;01/27/2009 06:41 
01/05/2009 06:14;Product1;1347;Mastercard;T;Veigy-Foncenex;Rhone-Alpes;France;01/05/2009 04:52;01/27/2009 07:01 
01/13/2009 08:11 ;Product2;1643;Visa;Daniele;Katy;TX;United States;05/27/2008 11:01;01/27/2009 07:49 
01/10/2009 09:18;Product1;1353;Diners;luisa;Gorey;;Jersey;05/09/2006 10:43;01/27/2009 07:51 
01/08/2009 18:52;Product1;1373;Visa;Nadine;Belgrade;MT;United States;01/07/2009 15:30;01/27/2009 09:40 
01/12/2009 10:06;Product1;1304;Mastercard;Tina;Calgary;Alberta;Canada;01/10/2009 14:15;01/27/2009 14:26
01/01/2009 19:25;Product1;1193;Diners;Damali;Toronto;Ontario;Canada;01/08/2008 20:41;01/27/2009 14:59
01/27/2009 15:28;Product1;1236;Visa;Katherine;Corrales;NM;United States;01/17/2009 17:52;01/27/2009 15:17
01/02/2009 18:43;Product1;1152;Visa;Kathryn;Cork;Cork;Ireland;12/22/2008 15:39;01/27/2009 15:43
01/08/2009 18:41;Product1;1130;Diners;Veronique;Tenafly;NJ;United States;12/09/2007 17:59;01/27/2009 18:12
01/04/2009 18:34;Product1;1288;Visa;Erica;Leesburg;VA;United States;01/04/2009 16:53;01/27/2009 18:37
01/25/2009 08:32 ;Product1;1281;Visa;L;Alcona;Ontario;Canada;09/17/2007 17:41;01/27/2009 19:53
01/23/2009 22:19;Product1;1122;Mastercard;Diana;Kuala Lumpur;Kuala Lumpur;Malaysia;01/23/2009 22:10;01/27/2009 19:54
01/07/2009 10:03;Product1;1119;Mastercard;Emma;Sydney;New South Wales;Australia;12/01/2008 06:09;01/27/2009 20:18
01/18/2009 03:46 ;Product1;1124;Visa;Marina;Nerang;Queensland;Australia;01/18/2009 00:54 ;01/27/2009 23:52
01/28/2009 00:40 ;Product1;1174;Mastercard;Natalie;Bryceville;FL;United States;01/27/2009 22:04;01/28/2009 00:01 
01/02/2009 15:18;Product1;1178;Diners;Brenda;Saffron Walden;England;United Kingdom;09/01/2004 02:08;01/28/2009 01:26 
01/18/2009 13:59;Product1;1128;Diners;Nita;Sutton;Dublin;Ireland;12/01/2005 19:57;01/28/2009 04:07 
01/16/2009 09:54 ;Product1;1281;Mastercard;Marian;Durban;KwaZulu-Natal;South Africa;08/03/2008 18:20;01/28/2009 06:26 
01/28/2009 07:07 ;Product1;1222;Visa;Kevin;Berkeswell;England;United Kingdom;01/28/2009 06:57 ;01/28/2009 07:18 
01/28/2009 07:31 ;Product1;1267;Visa;cari;Dryden;VA;United States;01/28/2009 07:22 ;01/28/2009 07:34 
01/18/2009 12:32;Product1;1272;Visa;Cassandra;Santry;Dublin;Ireland;12/14/2008 14:26;01/28/2009 07:41 
01/13/2009 14:05;Product1;1202;Amex;Christof and Heidi;Barcelona;Catalonia;Spain;01/09/2009 07:54;01/28/2009 07:45 
01/28/2009 07:49 ;Product1;1144;Visa;Ina;Fayetteville;NC;United States;01/28/2009 07:45 ;01/28/2009 07:47 
01/28/2009 03:07 ;Product1;1248;Visa;Lisa;Anse Comeau;Quebec;Canada;01/26/2009 11:47;01/28/2009 08:08 
01/12/2009 15:16;Product1;1160;Visa;Camille and Carmen;Thorlakshofn;;Iceland;01/12/2009 11:41;01/28/2009 08:44 
01/06/2009 11:17;Product2;1736;Visa;Trina;Overland;KS;United States;02/21/2008 08:53 ;01/28/2009 09:23 
01/23/2009 09:49 ;Product1;1151;Visa;Ginger;King City;Ontario;Canada;01/23/2009 08:18 ;01/28/2009 09:43 
01/24/2009 04:01 ;Product1;1248;Visa;breon;Leighton Buzzard;England;United Kingdom;01/07/2006 10:56;01/28/2009 10:12
01/25/2009 18:21;Product1;1230;Visa;Marion;Umea;Vasterbotten;Sweden;01/25/2009 16:35;01/28/2009 10:19
01/15/2009 10:51;Product1;1199;Mastercard;Pia;Sola;Rogaland;Norway;01/11/2009 08:54;01/28/2009 10:39
01/02/2009 05:14;Product1;1341;Visa;Dr. Donald;Stockton-on-Tees;England;United Kingdom;01/01/2005 06:03;01/28/2009 11:07
01/09/2009 10:35;Product2;1590;Visa;Jenna and Paul;Senatobia;MS;United States;01/08/2009 14:02;01/28/2009 11:08
01/04/2009 10:16;Product1;1272;Mastercard;Rebecca;Berlin;Berlin;Germany;12/28/2008 10:50;01/28/2009 11:09
01/02/2009 12:16;Product1;1266;Mastercard;Monique;Waldorf;MD;United States;12/11/2008 06:16;01/28/2009 12:07
01/28/2009 12:31;Product1;1115;Diners;lilia;Brooklyn;NY;United States;01/28/2009 12:21;01/28/2009 12:30
01/14/2009 12:07;Product1;1142;Mastercard;Lainey;Lakeville;MN;United States;01/13/2009 22:28;01/28/2009 12:37
01/16/2009 07:20 ;Product2;1511;Mastercard;Jag;Saint-Cergues;Rhone-Alpes;France;01/15/2009 04:53 ;01/28/2009 12:43
01/06/2009 09:55;Product1;1103;Mastercard;Charlene;Vancouver;British Columbia;Canada;10/07/2008 14:55;01/28/2009 13:17
01/07/2009 12:55;Product1;1309;Amex;Fiona;Stamford;CT;United States;01/05/2009 06:26;01/28/2009 13:24
01/19/2009 12:14;Product1;1313;Mastercard;burt;Rathfarnham;Dublin;Ireland;05/10/2008 07:07;01/28/2009 13:28
01/13/2009 15:19;Product2;1818;Visa;Maggie;Paris;Ile-de-France;France;06/27/2007 04:41 ;01/28/2009 14:11
01/18/2009 08:56 ;Product1;1261;Mastercard;Stanford;Howell;MI;United States;01/30/2008 13:16;01/28/2009 14:37
01/04/2009 17:54;Product1;1221;Amex;ruth;Encinitas;CA;United States;01/01/2009 10:12;01/28/2009 15:13
01/05/2009 13:46;Product1;1346;Visa;Courtney;Atchison;KS;United States;11/11/2008 14:19;01/28/2009 17:10
01/05/2009 10:49;Product2;1543;Amex;Courtney;Mililani;HI;United States;08/23/2007 00:00 ;01/28/2009 18:13
01/12/2009 18:24;Product1;1251;Diners;Anthony;Victor;NY;United States;12/18/2008 07:14 ;01/28/2009 18:19
01/18/2009 04:01 ;Product1;1186;Visa;Eleanor;Fairbanks;AK;United States;01/06/2009 00:18;01/28/2009 23:56
01/16/2009 10:58;Product1;1361;Visa;GAIA;Soro;Vestsjalland;Denmark;07/27/2007 07:22 ;01/29/2009 03:16 
01/13/2009 08:20 ;Product1;1324;Mastercard;Zane;Warlingham;England;United Kingdom;03/04/2005 05:51;01/29/2009 03:25 
01/12/2009 01:42;Product1;1261;Mastercard;Beate;Hamburg;Hamburg;Germany;01/07/2009 07:56;01/29/2009 04:33 
01/28/2009 13:07;Product1;1143;Amex;BALA;Accokeek;MD;United States;11/29/2007 05:56 ;01/29/2009 04:40 
01/29/2009 05:43 ;Product1;1367;Visa;Mrs;Sunnyvale;CA;United States;01/29/2009 05:18 ;01/29/2009 05:18 
01/29/2009 05:30 ;Product1;1343;Diners;Vanessa;Ithaca;NY;United States;01/29/2009 04:49 ;01/29/2009 06:56 
01/13/2009 18:08;Product1;1351;Amex;Amanda;Houston;TX;United States;01/13/2009 17:02;01/29/2009 07:34 
01/09/2009 15:24;Product1;1137;Mastercard;alex;Farmingtn Hls;MI;United States;01/09/2009 13:59;01/29/2009 08:05 
01/23/2009 15:33;Product1;1167;Mastercard;T;Brooklyn;NY;United States;01/23/2009 14:18;01/29/2009 11:02
01/29/2009 12:28;Product1;1235;Mastercard;Alva and Martin;Great Falls;VA;United States;05/21/2007 14:57;01/29/2009 12:31
01/13/2009 11:31;Product1;1374;Visa;Anett;Gosport;England;United Kingdom;01/09/2009 11:30;01/29/2009 12:48
01/29/2009 10:09;Product2;1651;Mastercard;Jacqui;Scottsdale;AZ;United States;01/29/2009 09:59 ;01/29/2009 12:58
01/29/2009 15:08;Product1;1223;Visa;KERRY;Sunnyvale;CA;United States;01/29/2009 14:04;01/29/2009 14:04
01/04/2009 05:12;Product1;1214;Visa;DeeDee;Songnae-dong;Soul-t'ukpyolsi;South Korea;12/30/2008 08:40 ;01/29/2009 16:41
01/22/2009 22:16;Product2;1803;Mastercard;leanne;Clyde Hill;WA;United States;01/17/2009 23:28;01/29/2009 16:51
01/05/2009 19:26;Product1;1201;Visa;katie;Ruschlikon;Zurich;Switzerland;01/05/2009 19:14;01/30/2009 01:06 
01/11/2009 12:22;Product1;1271;Visa;Marina;Minneapolis;MN;United States;01/11/2009 07:18;01/30/2009 02:10 
01/02/2009 09:31;Product1;1140;Visa;camilla;Chicago;IL;United States;01/02/2009 09:09;01/30/2009 05:35 
01/05/2009 11:21;Product1;1242;Visa;pirunkit;Petworth;England;United Kingdom;01/05/2009 05:46;01/30/2009 05:54 
01/17/2009 09:49 ;Product1;1242;Diners;Kathrin;Abu Dhabi;Abu Zaby;United Arab Emirates;02/27/2008 20:02;01/30/2009 08:45 
01/28/2009 01:38 ;Product1;1271;Mastercard;Kate;Stockholm;Stockholm;Sweden;04/16/2007 12:58;01/30/2009 09:18 
01/19/2009 10:32;Product1;1225;Mastercard;Maie;Queen Creek;AZ;United States;01/06/2009 17:57;01/30/2009 10:41
01/26/2009 12:05;Product1;1121;Mastercard;verena;Queen Creek;AZ;United States;01/06/2009 17:57;01/30/2009 10:41
01/07/2009 18:53;Product1;1249;Visa;Marie-Christine;Durham;NC;United States;12/29/2008 09:59 ;01/30/2009 10:46
01/26/2009 11:38;Product1;1220;Mastercard;Gabriella;Austin;TX;United States;01/26/2009 07:16 ;01/30/2009 13:15
01/08/2009 13:19;Product1;1302;Mastercard;valerie et nicolas;Glenn Dale;MD;United States;01/08/2009 05:31;01/30/2009 17:40
01/11/2009 14:56;Product1;1333;Visa;Nicole;Aardal;Sogn og Fjordane;Norway;01/05/2009 05:51;01/31/2009 04:21 
01/30/2009 20:36;Product1;1344;Visa;Renee;Edinburg;TX;United States;01/30/2009 20:05;01/31/2009 04:47 
01/01/2009 08:09;Product1;1213;Mastercard;Nicole;South Melbourne;Victoria;Australia;12/30/2008 00:55 ;01/31/2009 05:40 
01/17/2009 11:09;Product1;1122;Mastercard;Joachim;Fortaleza;Ceara;Brazil;01/17/2009 10:46;01/31/2009 06:42 
01/31/2009 07:22 ;Product1;1219;Visa;Monica;Weston;CT;United States;02/29/2008 17:34;01/31/2009 06:43 
01/31/2009 09:12 ;Product1;1235;Visa;Nanci;Reading;England;United Kingdom;08/28/2008 10:22;01/31/2009 09:08 
01/31/2009 08:56 ;Product1;1259;Mastercard;Laura;Coconut Grove;FL;United States;01/31/2009 08:03 ;01/31/2009 09:22 
01/31/2009 09:00 ;Product1;1226;Visa;ciara and mike;London;England;United Kingdom;01/31/2009 08:32 ;01/31/2009 10:07
01/11/2009 14:07;Product1;1126;Visa;Sarah;San Francisco;CA;United States;01/11/2009 13:08;01/31/2009 10:20
01/01/2009 12:25;Product2;1712;Mastercard;Anne-line;Zug;Zug;Switzerland;03/29/2005 23:14;01/31/2009 10:58
01/31/2009 11:14;Product2;1543;Mastercard;Ulrika;Scottsdale;AZ;United States;01/31/2009 11:10;01/31/2009 11:10
01/02/2009 09:57;Product1;1248;Amex;leigh;Potomac Falls;VA;United States;02/20/2005 17:20;01/31/2009 11:24
01/04/2009 13:20;Product1;1172;Mastercard;Nuria;Superior;CO;United States;01/04/2009 12:08;01/31/2009 13:17
01/22/2009 12:32;Product1;1205;Mastercard;Tejal;London;England;United Kingdom;01/02/2008 09:51;01/31/2009 14:43
01/18/2009 06:09 ;Product1;1127;Mastercard;Ignacio;Engleside;VA;United States;05/21/2007 18:56;01/31/2009 15:33
01/08/2009 00:04;Product1;1332;Visa;ZOE;New Plymouth City;Taranaki;New Zealand;01/07/2009 23:34;01/31/2009 17:47
01/24/2009 07:14 ;Product1;1289;Mastercard;nihan;Roanoke;VA;United States;03/02/2008 07:35;01/31/2009 19:18
01/24/2009 11:05;Product1;1339;Visa;alan;Norcross;GA;United States;07/30/2007 15:16;01/31/2009 19:31
01/06/2009 15:12;Product1;1212;Amex;lydia;Sandy Plains;GA;United States;09/23/2006 08:42 ;01/31/2009 20:48
01/24/2009 17:06;Product1;1312;Visa;Tracey;Saint Catharines;Ontario;Canada;01/24/2009 15:51;01/31/2009 21:10
01/03/2009 09:58;Product1;1131;Visa;Anja;Gainesville;VA;United States;10/19/2008 08:27 ;01/31/2009 22:19
01/09/2009 16:35;Product1;1140;Diners;Jennifer;Nordstrand;Oslo;Norway;12/29/2005 09:26 ;02/01/2009 04:18
01/12/2009 14:50;Product1;1182;Visa;Holly;Arlington;MA;United States;01/12/2009 09:54;02/01/2009 07:36
01/07/2009 13:49;Product1;1147;Diners;megan;West Hills;CA;United States;01/07/2009 12:36;02/01/2009 08:20
01/09/2009 19:41;Product1;1316;Mastercard;Tarah;San Jose;CA;United States;01/05/2009 18:02;02/01/2009 09:18
01/26/2009 04:53 ;Product1;1192;Visa;Gerardo;London;England;United Kingdom;01/26/2009 04:12 ;02/01/2009 09:48
01/23/2009 21:41;Product1;1162;Visa;Joanne;Oak Park;MI;United States;12/26/2008 11:00;02/01/2009 09:51
01/06/2009 16:07;Product1;1214;Visa;Margaret;Terrell Hills;TX;United States;12/21/2008 12:21;02/01/2009 10:06
01/10/2009 07:55;Product1;1134;Visa;Laura;Jumeira;Dubayy;United Arab Emirates;01/07/2009 09:47;02/01/2009 10:18
01/28/2009 20:44;Product1;1276;Visa;Whitney;Falmouth;VA;United States;01/28/2009 19:36;02/01/2009 11:33
01/09/2009 03:38;Product1;1235;Visa;Ravinder;Lurgan;Northern Ireland;United Kingdom;06/03/2008 04:22;02/01/2009 11:53
01/19/2009 08:52 ;Product1;1238;Visa;Pam;Richmond;TX;United States;01/06/2009 15:24;02/01/2009 11:53
01/15/2009 07:26 ;Product1;1306;Mastercard;Celina;Den Haag;Zuid-Holland;Netherlands;01/14/2009 00:00 ;02/01/2009 13:17
01/30/2009 19:12;Product1;1127;Diners;Heather;Ooltewah;TN;United States;01/30/2009 18:54;02/01/2009 13:51
01/05/2009 12:41;Product1;1286;Mastercard;Kathryn;Pacific Beach;CA;United States;01/05/2009 11:50;02/01/2009 14:28
01/28/2009 20:59;Product1;1245;Visa;Michele;Austin;TX;United States;01/28/2009 09:40 ;02/01/2009 15:00
01/10/2009 21:36;Product1;1309;Visa;Craig;Seattle;WA;United States;08/10/2008 16:47;02/01/2009 15:27
01/25/2009 19:59;Product1;1338;Visa;Kim;Seattle;WA;United States;08/13/2008 18:27;02/01/2009 16:04
01/07/2009 08:03;Product1;1302;Amex;maria;Ottawa;Ontario;Canada;04/17/2005 22:28;02/01/2009 18:52
01/21/2009 09:07 ;Product1;1347;Visa;Elaine;Vienna;VA;United States;04/02/2008 09:59;02/01/2009 21:07
01/23/2009 14:43;Product1;1198;Visa;Madison;Torbay;Auckland;New Zealand;01/18/2009 11:34;02/01/2009 21:31
01/05/2009 13:07;Product1;1253;Visa;Amanda;Shenfield;England;United Kingdom;01/02/2009 14:27;02/01/2009 22:27
01/06/2009 03:39;Product1;1294;Visa;Krista;Bergen;Hordaland;Norway;09/20/2005 01:58 ;02/02/2009 00:08
01/15/2009 15:26;Product1;1105;Visa;Sarah;Bolton;England;United Kingdom;01/15/2009 08:16 ;02/02/2009 00:53
